X_avg 	Y_series0	
-17.3513	2492.23892	
-17.4105	2496.90176	
-17.4787	2499.4735800000008	
-17.5547	2500.5343000000003	
-17.635499999999997	2500.7246200000004	
-17.7204	2500.24457	
-17.8057	2499.39354	
-17.8937	2497.9599400000006	
-17.9824	2496.3442000000005	
-18.0735	2494.31326	
-18.164900000000003	2492.12254	
-18.2561	2489.84461	
-18.3485	2487.27994	
-18.4408	2484.73457	
-18.533399999999997	2482.1117099999997	
-18.6261	2479.37747	
-18.7189	2476.6196999999997	
-18.8118	2473.82516	
-18.9044	2470.9595699999995	
-18.9969	2468.06746	
-19.0837	2464.69582	
-19.1639	2460.54108	
-19.239900000000002	2456.52899	
-19.313299999999998	2453.04697	
-19.384900000000002	2449.16014	
-19.455099999999998	2445.75255	
-19.5246	2442.01213	
-19.5931	2438.80317	
-19.660899999999998	2435.2258	
-19.728099999999998	2432.1602399999997	
-19.7947	2428.90413	
-19.8668	2429.18014	
-19.932499999999997	2423.9994	
-20.0024	2423.8111	
-20.0661	2418.6251	
-20.1341	2417.8007500000003	
-20.1964	2413.3773900000006	
-20.2633	2412.03924	
-20.3243	2407.35577	
-20.3902	2405.9240700000005	
-20.4558	2403.4019	
-20.5145	2399.0033999999996	
-20.5864	2412.4750499999996	
-20.6535	2398.0961500000003	
-20.7099	2392.7213700000007	
-20.7712	2389.66626	
-20.8331	2386.8677299999995	
-20.8946	2383.4307499999995	
-20.9637	2395.5159500000004	
-21.0239	2379.7601	
-21.0818	2376.41706	
-21.1392	2372.66057	
-21.2064	2384.2187900000004	
-21.2678	2368.23645	
-21.3253	2364.4729899999998	
-21.391000000000002	2375.71079	
-21.451999999999998	2359.8426200000004	
-21.5079	2355.5000600000003	
-21.573700000000002	2355.6489899999997	
-21.627299999999998	2348.36177	
-21.6918	2348.0369100000003	
-21.7453	2341.5821499999997	
-21.8113	2342.35778	
-21.8637	2335.14506	
-21.9294	2335.38526	
-21.9814	2328.5025299999998	
-22.0346	2327.57356	
-22.0746	2321.40963	
-22.127399999999998	2320.4340700000007	
-22.168400000000002	2314.5816000000004	
-22.222700000000003	2313.49174	
-22.271099999999997	2309.31118	
-22.3266	2307.7324099999996	
-22.3705	2301.7926400000006	
-22.4257	2300.6793500000003	
-22.471	2297.1949400000003	
-22.5203	2296.47266	
-22.5634	2291.63994	
-22.612099999999998	2289.60047	
-22.654500000000002	2285.32591	
-22.7059	2283.3885400000004	
-22.7699	2280.7300800000007	
-22.724700000000002	2078.2048299999997	
-22.9018	2114.24221	
-22.7945	2139.23419	
-22.7528	2156.0388099999996	
-22.7545	2167.0486800000003	
-22.7786	2173.73487	
-22.8144	2177.51496	
-22.8567	2179.3083899999997	
-22.8967	2179.2127400000004	
-22.9432	2179.18335	
-22.9905	2178.0976599999995	
-23.038200000000003	2176.6271100000004	
-23.0863	2175.147	
-23.1357	2173.4497699999997	
-23.186	2171.64451	
-23.2367	2172.21814	
-23.2914	2168.18569	
-23.345299999999998	2164.2841500000004	
-23.3985	2161.6411100000005	
-23.4503	2162.84141	
-23.5078	2157.40064	
-23.5636	2152.73632	
-23.617800000000003	2149.5875300000002	
-23.6721	2147.6155000000003	
-23.727	2143.12503	
-23.781299999999998	2140.2072399999997	
-23.8417	2139.17326	
-23.897399999999998	2134.0380499999997	
-23.9573	2132.7679100000005	
-24.012700000000002	2129.48217	
-24.0738	2126.39272	
-24.1347	2123.0620000000004	
-24.1942	2120.42283	
-24.2524	2119.32757	
-24.3121	2115.7597299999998	
-24.3706	2112.75178	
-24.4293	2108.6619499999997	
-24.4847	2107.05296	
-24.5491	2106.18881	
-24.605800000000002	2100.01164	
-24.668699999999998	2100.32098	
-24.7219	2093.31038	
-24.7854	2092.71763	
-24.837	2087.76325	
